id_user,email,category,hourly_price,employees,attention_hours,location,username,description,coordinates
02420cf8-bea8-4aa5-b404-2ecbe541149a,LuisRafaelMora90@whatthefish.info,Plomero,7800,1,Martes a Viernes 10 a 16,"San Martín, Provincia de Buenos Aires, Argentina",Luis Rafael Mora,"Soy Luis Rafael Mora de San Martín, Provincia de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
fb9c19e7-1075-423b-aea0-f84af0c05bad,LuciaFargas721@whatthefish.info,Plomero,4100,1,Miércoles a Viernes 8 a 13,"San Isidro, Provincia de Buenos Aires, Argentina",Lucia Fargas,"Soy Lucia Fargas de San Isidro, Provincia de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
81c814bb-efea-4f97-ad2b-95589b687093,MariaCruzGomez99@whatthefish.info,Técnico de aires acondicionados,2700,2,Jueves y Viernes 8 a 17,"Liniers, Cdad. Autónoma de Buenos Aires, Argentina",Maria Cruz Gomez,"Soy Maria Cruz Gomez de Liniers, Cdad. Autónoma de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
8c103413-f35d-4fb7-af6f-f15ded828b18,JuanGonzalez880@whatthefish.info,Personal de limpieza,6300,2,Martes a Viernes 8 a 17,"Pilar, Provincia de Buenos Aires, Argentina",Juan Gonzalez,"Soy Juan Gonzalez de Pilar, Provincia de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
3f10e512-b207-4fa7-8a22-0c3331f1e71a,MariaCarmenArbelo591@whatthefish.info,Albañil,2300,3,Jueves y Viernes 12 a 17,"Campana, Provincia de Buenos Aires, Argentina",Maria Carmen Arbelo,"Soy Maria Carmen Arbelo de Campana, Provincia de Buenos Aires, Argentina",0101000000A86DC328082A41C0098CF50D4C7E4DC0
67b35042-9af9-4a7b-ba6d-0a7638e87604,LeireEscofet665@whatthefish.info,Cuidador de niños,2900,3,Lunes a Viernes 8 a 16,"Belén de Escobar, Provincia de Buenos Aires, Argentina",Leire Escofet,"Soy Leire Escofet de Belén de Escobar, Provincia de Buenos Aires, Argentina",010100000066DCD440F34741C0596DFE5F753A4DC0
5687d7cf-88ac-465c-8ae5-90dc8d8f578e,JavierAngelGarcia657@whatthefish.info,Técnicos de motos,5700,1,Miércoles y Viernes 8 a 21,"Quilmes, Provincia de Buenos Aires, Argentina",Javier Angel Garcia,"Soy Javier Angel Garcia de Quilmes, Provincia de Buenos Aires, Argentina",010100000066DCD440F34741C0596DFE5F753A4DC0
9332bf12-12b4-4039-9a39-32fa8a7f2d4c,MercedesDeAustria549@whatthefish.info,Herrero,6400,2,Lunes y Viernes 7 a 19,"Campana, Provincia de Buenos Aires, Argentina",Mercedes De Austria,"Soy Mercedes De Austria de Campana, Provincia de Buenos Aires, Argentina",0101000000D671FC50693641C0DB3521AD314A4DC0
932d6b67-1596-440f-8ce8-63d422ce980d,MiguelRodriguez720@whatthefish.info,Electricista,3600,2,Lunes y Martes 8 a 17,"Quilmes, Provincia de Buenos Aires, Argentina",Miguel Rodriguez,"Soy Miguel Rodriguez de Quilmes, Provincia de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
24678738-c695-4800-8c23-4e057148c03c,EnriqueAlvarez257@whatthefish.info,Técnico de heladeras,5700,3,Lunes a Jueves 8 a 17,"Lanús, Provincia de Buenos Aires, Argentina",Enrique Alvarez,"Soy Enrique Alvarez de Lanús, Provincia de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
17d363bf-98f3-4b5e-ae5b-b261327541fd,EusebioLopez638@whatthefish.info,Piletero,2600,3,Miércoles a Viernes 8 a 13,"Olivos, Provincia de Buenos Aires, Argentina",Eusebio Lopez,"Soy Eusebio Lopez de Olivos, Provincia de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
d928be6d-ed99-49ca-b74a-41811babdd20,MariaElbaJorge476@whatthefish.info,Personal de limpieza,7500,3,Lunes a Viernes 10 a 15,"Lanús, Provincia de Buenos Aires, Argentina",Maria Elba Jorge,"Soy Maria Elba Jorge de Lanús, Provincia de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
37b90556-0d58-478d-8493-0d9cc741baf8,JosepMariaMarigil109@whatthefish.info,Cerrajero,3100,2,Jueves y Viernes 12 a 17,"San Martín, Provincia de Buenos Aires, Argentina",Josep Maria Marigil,"Soy Josep Maria Marigil de San Martín, Provincia de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
7982e450-470e-460c-b263-d5365f749eef,ConcepcionMoya460@whatthefish.info,Masajista,6300,2,Lunes a Miércoles 8 a 17,"Avellaneda, Provincia de Buenos Aires, Argentina",Concepcion Moya,"Soy Concepcion Moya de Avellaneda, Provincia de Buenos Aires, Argentina",0101000000A86DC328082A41C0098CF50D4C7E4DC0
79961dab-e06c-4e56-bdc9-83b0f591ddc1,VictorManuelTeruel484@whatthefish.info,Gasista,4300,1,Lunes a Jueves 8 a 17,"La Matanza, Provincia de Buenos Aires, Argentina",Victor Manuel Teruel,"Soy Victor Manuel Teruel de La Matanza, Provincia de Buenos Aires, Argentina",01010000007061DD78775A41C04703780B24324DC0
35ffa35b-abea-426d-8c17-914eddae8615,MariaDoloresRueda851@whatthefish.info,Plomero,6700,3,Miércoles a Viernes 13 a 18,"Pilar, Provincia de Buenos Aires, Argentina",Maria Dolores Rueda,"Soy Maria Dolores Rueda de Pilar, Provincia de Buenos Aires, Argentina",0101000000A988D349B63841C0B70A62A06B474DC0
7b924edf-18d2-41a4-9b0d-ae66b00191aa,CintiaNieto581@whatthefish.info,Carpintero,5900,3,Lunes a Jueves 8 a 17,"La Plata, Provincia de Buenos Aires, Argentina",Cintia Nieto,"Soy Cintia Nieto de La Plata, Provincia de Buenos Aires, Argentina",01010000007061DD78775A41C04703780B24324DC0
3a006fcd-1a01-475c-a113-16adf725dd73,SantosSosa830@whatthefish.info,Técnico de aires acondicionados,3100,2,Lunes a Miércoles 8 a 17,"Lomas de Zamora, Provincia de Buenos Aires, Argentina",Santos Sosa,"Soy Santos Sosa de Lomas de Zamora, Provincia de Buenos Aires, Argentina",010100000066DCD440F34741C0596DFE5F753A4DC0
da3e22d3-8849-4229-ac63-48fbd7c881f9,RafaelCalvo647@whatthefish.info,Técnicos de motos,3000,2,Lunes y Martes 8 a 17,"Avellaneda, Provincia de Buenos Aires, Argentina",Rafael Calvo,"Soy Rafael Calvo de Avellaneda, Provincia de Buenos Aires, Argentina",01010000007061DD78775A41C04703780B24324DC0
2e38d03e-c281-45c4-b56c-86ae620781dc,EmanuelColl555@whatthefish.info,Técnico de heladeras,3500,2,Martes y Viernes 8 a 20,"Tigre, Provincia de Buenos Aires, Argentina",Emanuel Coll,"Soy Emanuel Coll de Tigre, Provincia de Buenos Aires, Argentina",010100000048C2BE9D443C41C09DD7D825AA434DC0
0400d1bf-721a-4198-9a6c-dc9869222c15,MariaLopez809@whatthefish.info,Técnico de autos,3900,3,Jueves y Viernes 8 a 17,"San Isidro, Provincia de Buenos Aires, Argentina",Maria Lopez,"Soy Maria Lopez de San Isidro, Provincia de Buenos Aires, Argentina",0101000000CBBC55D7A15241C0A33A1DC87A424DC0
9031dabb-ee91-43a0-8acf-983826f0362b,XavierPiris517@whatthefish.info,Carpintero,6800,3,Miércoles a Viernes 13 a 18,"San Isidro, Provincia de Buenos Aires, Argentina",Xavier Piris,"Soy Xavier Piris de San Isidro, Provincia de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
51cb31c1-b632-407d-9edb-743fc9bfcd18,JesusAyuso942@whatthefish.info,Albañil,5500,3,Lunes a Miércoles 8 a 17,"Tigre, Provincia de Buenos Aires, Argentina",Jesus Ayuso,"Soy Jesus Ayuso de Tigre, Provincia de Buenos Aires, Argentina",0101000000768D96033D5C41C00C8FFD2C96204DC0
e52d23d2-8390-454d-84f7-6e7af529d94d,IvanQuintanar527@whatthefish.info,Carpintero,3100,3,Martes a Viernes 10 a 16,"San Isidro, Provincia de Buenos Aires, Argentina",Ivan Quintanar,"Soy Ivan Quintanar de San Isidro, Provincia de Buenos Aires, Argentina",0101000000A988D349B63841C0B70A62A06B474DC0
708f03bf-e706-4692-9736-d464693a052d,AntonioMarin791@whatthefish.info,Jardinero,2500,1,Martes a Viernes 12 a 19,"Núñez, Cdad. Autónoma de Buenos Aires, Argentina",Antonio Marin,"Soy Antonio Marin de Núñez, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
20ed0ef5-98ff-4fe3-ab80-d7d9534f2fbd,RubenParedes682@whatthefish.info,Pintor,3600,3,Miércoles a Viernes 8 a 13,"Lanús, Provincia de Buenos Aires, Argentina",Ruben Paredes,"Soy Ruben Paredes de Lanús, Provincia de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
c992d64b-6e82-490a-973f-d79560943103,PabloGonzalez450@whatthefish.info,Pintor,4900,1,Martes a Viernes 12 a 19,"La Matanza, Provincia de Buenos Aires, Argentina",Pablo Gonzalez,"Soy Pablo Gonzalez de La Matanza, Provincia de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
938834ff-15e5-459c-9e0e-44a12d405af5,MariaJosefaMendez764@whatthefish.info,Pintor,6300,2,Martes y Jueves 8 a 16Miércoles a Viernes 8 a 17,"Flores, Cdad. Autónoma de Buenos Aires, Argentina",Maria Josefa Mendez,"Soy Maria Josefa Mendez de Flores, Cdad. Autónoma de Buenos Aires, Argentina",0101000000AB3E575BB14941C003250516C0444DC0
cb67912a-9e25-40e1-a2de-4b4a3ed2fae4,EstefaniaCunillera784@whatthefish.info,Masajista,7800,2,Jueves y Viernes 12 a 17,"San Fernando, Provincia de Buenos Aires, Argentina",Estefania Cunillera,"Soy Estefania Cunillera de San Fernando, Provincia de Buenos Aires, Argentina",0101000000BEA3C684985141C02BDB87BCE53A4DC0
fbf8835f-5d37-46b1-b3fc-7074a8639ac5,MariaAlbinaPeñalver434@whatthefish.info,Masajista,4500,2,Miércoles a Viernes 8 a 13,"Olivos, Provincia de Buenos Aires, Argentina",Maria Albina Peñalver,"Soy Maria Albina Peñalver de Olivos, Provincia de Buenos Aires, Argentina",010100000029EB3713D37541C0047289230FFA4CC0
7496b840-3e5b-4052-ad52-97ed7acb9423,LeonardoPerezAranda384@whatthefish.info,Plomero,5300,3,Jueves y Viernes 8 a 17,"San Isidro, Provincia de Buenos Aires, Argentina",Leonardo Perez Aranda,"Soy Leonardo Perez Aranda de San Isidro, Provincia de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
3d74edf1-86c3-4e84-996f-85d60a64d0c8,RafaelFuentes535@whatthefish.info,Respostero,4800,3,Lunes a Viernes 8 a 16,"Tigre, Provincia de Buenos Aires, Argentina",Rafael Fuentes,"Soy Rafael Fuentes de Tigre, Provincia de Buenos Aires, Argentina",0101000000342BDB87BC4541C01EA8531EDD3A4DC0
7773023e-57dc-4e7b-b1b2-101b56a46cfe,GabinoCamba986@whatthefish.info,Plomero,5600,1,Martes a Viernes 10 a 16,"Pilar, Provincia de Buenos Aires, Argentina",Gabino Camba,"Soy Gabino Camba de Pilar, Provincia de Buenos Aires, Argentina",0101000000A86DC328082A41C0098CF50D4C7E4DC0
2d78b71c-a4bc-4766-97ec-970f971da9db,XiaoleiSampedro291@whatthefish.info,Piletero,2300,3,Martes y Jueves 8 a 16Miércoles a Viernes 8 a 17,"Mar del Plata, Provincia de Buenos Aires, Argentina",Xiaolei Sampedro,"Soy Xiaolei Sampedro de Mar del Plata, Provincia de Buenos Aires, Argentina",0101000000CBBC55D7A15241C0A33A1DC87A424DC0
7be76f5b-5a5b-4c23-ac54-bbabe79e645d,AleixRobles344@whatthefish.info,Respostero,5800,2,Lunes a Viernes 10 a 15,"Campana, Provincia de Buenos Aires, Argentina",Aleix Robles,"Soy Aleix Robles de Campana, Provincia de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
8f236c97-ae5b-464e-bf79-81d00edbb8ec,GabrielJimenez257@whatthefish.info,Cerrajero,3600,3,Martes y Jueves 8 a 16Miércoles a Viernes 8 a 17,"Lomas de Zamora, Provincia de Buenos Aires, Argentina",Gabriel Jimenez,"Soy Gabriel Jimenez de Lomas de Zamora, Provincia de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
501c6c11-5d1f-4fc5-a7d2-0fbec512019d,MariaRosaGuanche864@whatthefish.info,Pintor,3900,2,Martes a Viernes 10 a 16,"Liniers, Cdad. Autónoma de Buenos Aires, Argentina",Maria Rosa Guanche,"Soy Maria Rosa Guanche de Liniers, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CBBC55D7A15241C0A33A1DC87A424DC0
581ff796-6688-416f-b9f8-38fdb41659e1,AlvaroMaya141@whatthefish.info,Piletero,3900,3,Martes y Viernes 8 a 20,"San Martín, Provincia de Buenos Aires, Argentina",Alvaro Maya,"Soy Alvaro Maya de San Martín, Provincia de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
ae9b7922-0e78-4517-9acd-c446497ef7aa,ReneRamos367@whatthefish.info,Técnico de aires acondicionados,3000,1,Lunes a Viernes 8 a 16,"Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",Rene Ramos,"Soy Rene Ramos de Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
c9a0a1c1-e7e2-4a11-9d75-11225f2032fd,HamzaRivero739@whatthefish.info,Técnicos de motos,6400,3,Lunes a Miércoles 8 a 17,"San Isidro, Provincia de Buenos Aires, Argentina",Hamza Rivero,"Soy Hamza Rivero de San Isidro, Provincia de Buenos Aires, Argentina",0101000000A988D349B63841C0B70A62A06B474DC0
28f31d97-dd6c-4286-9f98-52ff7ca7470e,JoseLuisRibas933@whatthefish.info,Pintor,7400,1,Lunes a Jueves 8 a 17,"Belén de Escobar, Provincia de Buenos Aires, Argentina",Jose Luis Ribas,"Soy Jose Luis Ribas de Belén de Escobar, Provincia de Buenos Aires, Argentina",0101000000342BDB87BC4541C01EA8531EDD3A4DC0
02f27cb5-d334-42c0-ae56-9c8c869a0d0f,ChristelMariaPelegrin708@whatthefish.info,Técnico de heladeras,2400,1,Jueves y Viernes 8 a 17,"San Isidro, Provincia de Buenos Aires, Argentina",Christel Maria Pelegrin,"Soy Christel Maria Pelegrin de San Isidro, Provincia de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
52f062ee-d3fe-47ac-ba37-6cab44684615,SergioBerzosa353@whatthefish.info,Respostero,4900,1,Lunes a Miércoles 8 a 17,"Flores, Cdad. Autónoma de Buenos Aires, Argentina",Sergio Berzosa,"Soy Sergio Berzosa de Flores, Cdad. Autónoma de Buenos Aires, Argentina",0101000000FCA886FD9E5441C0A4E194B9F92E4DC0
b142e4b9-0dff-434d-a2af-890c9190e1bf,BrianCorrea66@whatthefish.info,Herrero,5500,3,Martes a Viernes 10 a 16,"Pilar, Provincia de Buenos Aires, Argentina",Brian Correa,"Soy Brian Correa de Pilar, Provincia de Buenos Aires, Argentina",010100000066DCD440F34741C0596DFE5F753A4DC0
2f6c8ff7-5ff9-4213-9a8a-25f9b1cc41ad,BienvenidoTrueba434@whatthefish.info,Bicicletero,2100,1,Lunes a Viernes 9 a 15,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina",Bienvenido Trueba,"Soy Bienvenido Trueba de Palermo, Cdad. Autónoma de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
c185c9b0-8c61-4211-bf66-3aafc4972cdb,JordiVargas121@whatthefish.info,Jardinero,2100,1,Jueves y Viernes 12 a 17,"La Plata, Provincia de Buenos Aires, Argentina",Jordi Vargas,"Soy Jordi Vargas de La Plata, Provincia de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
e69678cd-6f69-447d-9406-53ec2a944da6,AlejandroPulido279@whatthefish.info,Piletero,3400,3,Lunes a Viernes 9 a 15,"La Plata, Provincia de Buenos Aires, Argentina",Alejandro Pulido,"Soy Alejandro Pulido de La Plata, Provincia de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
07eb6755-017d-4eb2-a308-194f2691ba60,JeronimoLopez471@whatthefish.info,Masajista,3300,1,Martes a Viernes 8 a 17,"La Plata, Provincia de Buenos Aires, Argentina",Jeronimo Lopez,"Soy Jeronimo Lopez de La Plata, Provincia de Buenos Aires, Argentina",01010000007061DD78775A41C04703780B24324DC0
3ee21e82-096c-48b2-85e2-d369805d2e3e,MariaRosarioNavarro573@whatthefish.info,Cuidador de niños,3600,1,Lunes a Viernes 8 a 16,"Flores, Cdad. Autónoma de Buenos Aires, Argentina",Maria Rosario Navarro,"Soy Maria Rosario Navarro de Flores, Cdad. Autónoma de Buenos Aires, Argentina",0101000000FCA886FD9E5441C0A4E194B9F92E4DC0
b0eb5fcc-12be-45b1-a000-ce6b325be093,AlvaroDiez153@whatthefish.info,Pintor,7700,1,Miércoles a Viernes 13 a 18,"La Matanza, Provincia de Buenos Aires, Argentina",Alvaro Diez,"Soy Alvaro Diez de La Matanza, Provincia de Buenos Aires, Argentina",0101000000BEA3C684985141C02BDB87BCE53A4DC0
9b7bde6b-3acc-4660-8e1a-d36d35246fb5,ManuelHernandez359@whatthefish.info,Técnico de heladeras,2900,1,Lunes a Viernes 9 a 15,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina",Manuel Hernandez,"Soy Manuel Hernandez de Palermo, Cdad. Autónoma de Buenos Aires, Argentina",0101000000A988D349B63841C0B70A62A06B474DC0
f47afda5-cb51-4b16-a733-837ac711b183,PaulinoSidiMohamed875@whatthefish.info,Técnicos de motos,7600,2,Lunes a Viernes 8 a 17,"Zárate, Provincia de Buenos Aires, Argentina",Paulino Sidi Mohamed,"Soy Paulino Sidi Mohamed de Zárate, Provincia de Buenos Aires, Argentina",0101000000BEA3C684985141C02BDB87BCE53A4DC0
b6d75b67-51a1-455b-b5f6-5d1dd09ac09d,InesFernandez909@whatthefish.info,Carpintero,5200,2,Miércoles a Viernes 8 a 13,"Avellaneda, Provincia de Buenos Aires, Argentina",Ines Fernandez,"Soy Ines Fernandez de Avellaneda, Provincia de Buenos Aires, Argentina",0101000000FCA886FD9E5441C0A4E194B9F92E4DC0
0bc4f81b-d0b4-4d74-96ec-9b1269ca2129,SergioFernandez869@whatthefish.info,Cerrajero,7600,1,Jueves y Viernes 8 a 17,"Olivos, Provincia de Buenos Aires, Argentina",Sergio Fernandez,"Soy Sergio Fernandez de Olivos, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
ec57f0a6-a750-4621-aec7-5ce7e48804e7,JuanJoseFerron901@whatthefish.info,Piletero,2200,1,Lunes a Jueves 10 a 17,"Núñez, Cdad. Autónoma de Buenos Aires, Argentina",Juan Jose Ferron,"Soy Juan Jose Ferron de Núñez, Cdad. Autónoma de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
5570d5b8-8e7a-49f6-80ea-a2988e8e2f03,ClaudiaAlcaraz676@whatthefish.info,Respostero,5600,1,Martes y Viernes 8 a 20,"Merlo, Provincia de Buenos Aires, Argentina",Claudia Alcaraz,"Soy Claudia Alcaraz de Merlo, Provincia de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
b218c896-9d28-4207-8374-13912f5b3d72,AsierRodado403@whatthefish.info,Electricista,6100,1,Lunes a Viernes 8 a 16,"Mar del Plata, Provincia de Buenos Aires, Argentina",Asier Rodado,"Soy Asier Rodado de Mar del Plata, Provincia de Buenos Aires, Argentina",0101000000A988D349B63841C0B70A62A06B474DC0
3ac1375a-d685-494b-93fc-e051d07e6119,AnaMariaMejia929@whatthefish.info,Cuidador de niños,7100,3,Lunes a Jueves 10 a 17,"Quilmes, Provincia de Buenos Aires, Argentina",Ana Maria Mejia,"Soy Ana Maria Mejia de Quilmes, Provincia de Buenos Aires, Argentina",0101000000CBF27519FE4941C0D0285DFA97364DC0
4a0ec98f-aec9-4562-9f27-74689a98df56,FranciscoJavierSanz592@whatthefish.info,Técnico de autos,4000,3,Lunes y Martes 8 a 17,"Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",Francisco Javier Sanz,"Soy Francisco Javier Sanz de Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",010100000066DCD440F34741C0596DFE5F753A4DC0
90b1a21f-a9e9-4d4e-aa50-abda6b2ad8da,AmaliaPaez199@whatthefish.info,Respostero,3400,2,Lunes y Martes 8 a 17,"San Fernando, Provincia de Buenos Aires, Argentina",Amalia Paez,"Soy Amalia Paez de San Fernando, Provincia de Buenos Aires, Argentina",0101000000AB3E575BB14941C003250516C0444DC0
72ea9908-3e66-4751-88f0-ae92a88f8390,JordiGranados478@whatthefish.info,Técnico de autos,7200,2,Miércoles y Viernes 8 a 21,"Mar del Plata, Provincia de Buenos Aires, Argentina",Jordi Granados,"Soy Jordi Granados de Mar del Plata, Provincia de Buenos Aires, Argentina",0101000000AB3E575BB14941C003250516C0444DC0
b47270e7-134f-4c85-a8e3-a20f98278792,CarlosGonzalez311@whatthefish.info,Albañil,5300,1,Lunes a Viernes 10 a 15,"Zárate, Provincia de Buenos Aires, Argentina",Carlos Gonzalez,"Soy Carlos Gonzalez de Zárate, Provincia de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
8105b6b1-06f1-4d32-acc6-df7f5ed32d6d,AaronRodriguez385@whatthefish.info,Técnico de aires acondicionados,7200,2,Miércoles a Viernes 9 a 15,"Núñez, Cdad. Autónoma de Buenos Aires, Argentina",Aaron Rodriguez,"Soy Aaron Rodriguez de Núñez, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
76ae776a-0ac5-4a81-afa9-e3eeeaee4545,ManuelaDocampo75@whatthefish.info,Carpintero,4400,2,Miércoles a Viernes 9 a 15,"Belén de Escobar, Provincia de Buenos Aires, Argentina",Manuela Docampo,"Soy Manuela Docampo de Belén de Escobar, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
c85e8994-d100-49fe-8ad4-59a84cc70bb7,JuanManuelCatala363@whatthefish.info,Gasista,5600,2,Lunes a Jueves 10 a 17,"Mar del Plata, Provincia de Buenos Aires, Argentina",Juan Manuel Catala,"Soy Juan Manuel Catala de Mar del Plata, Provincia de Buenos Aires, Argentina",0101000000342BDB87BC4541C01EA8531EDD3A4DC0
6918c20b-1cc2-4d60-98cf-74342f8e113d,JoseManuelGraña663@whatthefish.info,Electricista,2600,3,Miércoles y Viernes 8 a 21,"La Matanza, Provincia de Buenos Aires, Argentina",Jose Manuel Graña,"Soy Jose Manuel Graña de La Matanza, Provincia de Buenos Aires, Argentina",0101000000BEA3C684985141C02BDB87BCE53A4DC0
d333d7dd-143b-4ba6-be13-d3c76235ed9a,AngelDeRus393@whatthefish.info,Pintor,4900,3,Jueves y Viernes 8 a 17,"Pilar, Provincia de Buenos Aires, Argentina",Angel De Rus,"Soy Angel De Rus de Pilar, Provincia de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
06fbdaff-7d38-48f8-bbb5-71e68a2d1ff7,CarlosMartinez258@whatthefish.info,Carpintero,5100,3,Martes a Viernes 8 a 17,"Merlo, Provincia de Buenos Aires, Argentina",Carlos Martinez,"Soy Carlos Martinez de Merlo, Provincia de Buenos Aires, Argentina",010100000055F833BC594141C0193A7650893F4DC0
093d80d0-8bbe-4a89-9116-d153f6dafe22,JuanGuerrero586@whatthefish.info,Bicicletero,5000,2,Jueves y Viernes 8 a 17,"Zárate, Provincia de Buenos Aires, Argentina",Juan Guerrero,"Soy Juan Guerrero de Zárate, Provincia de Buenos Aires, Argentina",0101000000FCA886FD9E5441C0A4E194B9F92E4DC0
3b4530cf-a39b-4136-a11a-b1a66ab8e10b,DanielKostadinova835@whatthefish.info,Electricista,6400,3,Lunes a Jueves 8 a 17,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina",Daniel Kostadinova,"Soy Daniel Kostadinova de Palermo, Cdad. Autónoma de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
3a1bb682-2248-4cdd-ab0e-9c85c5900b06,JoseMiguelGonzalez348@whatthefish.info,Técnico de aires acondicionados,4500,3,Lunes a Jueves 8 a 17,"Núñez, Cdad. Autónoma de Buenos Aires, Argentina",Jose Miguel Gonzalez,"Soy Jose Miguel Gonzalez de Núñez, Cdad. Autónoma de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
dcfd7dd7-03f2-4329-beee-7769f75c0a6c,JuanCarlosUmbert653@whatthefish.info,Herrero,3000,2,Lunes a Viernes 10 a 15,"Lanús, Provincia de Buenos Aires, Argentina",Juan Carlos Umbert,"Soy Juan Carlos Umbert de Lanús, Provincia de Buenos Aires, Argentina",010100000029EB3713D37541C0047289230FFA4CC0
fad60d3f-8817-4550-8675-6996d28fd1af,MariaCarmenSierra589@whatthefish.info,Personal de limpieza,2100,2,Jueves y Viernes 12 a 17,"La Plata, Provincia de Buenos Aires, Argentina",Maria Carmen Sierra,"Soy Maria Carmen Sierra de La Plata, Provincia de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
df010eda-d5c4-4adb-b3a8-01c3547e3151,JesusRomea127@whatthefish.info,Técnico de heladeras,4200,3,Martes a Viernes 8 a 17,"San Fernando, Provincia de Buenos Aires, Argentina",Jesus Romea,"Soy Jesus Romea de San Fernando, Provincia de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
901fbc94-79b4-4771-be28-ab0d7458cef0,AngelPalma678@whatthefish.info,Carpintero,4300,1,Lunes a Jueves 8 a 17,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina",Angel Palma,"Soy Angel Palma de Palermo, Cdad. Autónoma de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
3a1e6c92-a22a-40a7-b457-762fe23923f3,MarianoOrtiz758@whatthefish.info,Técnico de autos,4200,2,Lunes a Jueves 10 a 17,"Mar del Plata, Provincia de Buenos Aires, Argentina",Mariano Ortiz,"Soy Mariano Ortiz de Mar del Plata, Provincia de Buenos Aires, Argentina",0101000000D671FC50693641C0DB3521AD314A4DC0
bb1f8323-3977-4818-a50a-af7d83838e45,LucasRamos545@whatthefish.info,Técnico de heladeras,7300,3,Lunes a Viernes 9 a 15,"Tigre, Provincia de Buenos Aires, Argentina",Lucas Ramos,"Soy Lucas Ramos de Tigre, Provincia de Buenos Aires, Argentina",0101000000768D96033D5C41C00C8FFD2C96204DC0
cc8c45eb-cf51-44dd-bdf6-fafbca12200e,MariaJoseNoriega735@whatthefish.info,Cuidador de niños,2900,3,Lunes y Viernes 7 a 19,"Tigre, Provincia de Buenos Aires, Argentina",Maria Jose Noriega,"Soy Maria Jose Noriega de Tigre, Provincia de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
f9bf8007-8970-4b4d-8d92-b3d4de08115c,YunesVidal93@whatthefish.info,Carpintero,2700,3,Miércoles a Viernes 13 a 18,"Liniers, Cdad. Autónoma de Buenos Aires, Argentina",Yunes Vidal,"Soy Yunes Vidal de Liniers, Cdad. Autónoma de Buenos Aires, Argentina",0101000000BEA3C684985141C02BDB87BCE53A4DC0
